Customer ID,Customer Name,Prospect,Inactive,Bill to Contact First Name,Bill to Contact Last Name,Bill to Address-Line One,Bill to Address-Line Two,Bill to City,Bill to State,Bill to Zip,Bill to Country,Bill to Sales Tax ID,Ship to Address 1-Line One,Ship to Address 1-Line Two,Ship to City 1,Ship to State 1,Ship to Zipcode 1,Ship to Country 1,Ship to Sales Tax ID 1,Customer Type,Telephone 1,Telephone 2,Fax Number,Customer E-mail,Sales Representative ID,Account #,G/L Sales Account,Open Purchase Order Number,Ship Via,Resale Number,Pricing Level,Use Standard Terms,C.O.D. Terms,Prepaid Terms,Terms Type,Due Days,Discount Days,Discount Percent,Credit Limit,Credit Status,Charge Finance Charges,Due Month End Terms,Cardholder's Name,Credit Card Address Line 1,Credit Card Address Line 2,Credit Card City,Credit Card State,Credit Card Zip Code,Credit Card Country,Credit Card Stored Reference,Merchant ID,Last Known CC Number,Last Known CC Expiration Date,ACH Stored Reference,Last Known ACH Number,Use Receipt Settings,Customer Payment Method,Customer Cash Account,Name Long,Address,Mailing List?,Tax ID :,Br: Head Office,Customer Since Date,Last Statement Date,Customer Web Site,ID Replacement
LTHAINI01,"Thai Nisca Co.,Ltd.",FALSE,FALSE,,,103 Moo  1 Ban-Wha Industrial,Estate (Hi-Tech)Tambol Ban-Wha,Amphur Bang Pa-In,,Ayuthata,13160,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LTHAISE01,"Thai Seat Belt Co.,Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LTHAISE02,"Thaisecom Pitakkij Co.,Ltd.",FALSE,FALSE,,,"21/6-7 THAIWAH TOWER 4th FL,","SOUTH SATHORN ROAD,",TUNGMAHAMEK SATHORN,,,Bangkok  10120,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LTHAIST01,"Thai Starlite Manufacturing Co.,Ltd.",FALSE,FALSE,,,"14/1 M.5 Suwintawong Road,","T.Wangtakien, A.Muang",Chachoengsao,,24000,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LTHAISU01,"Thai Summit Laemchabang Autoparts Co.,",FALSE,FALSE,,,200 Moo.3  T.Thungsukla,"A. Sriracha, Chonburi",20230,,,Thailand,,,,,,,,,L,038-491304,,038-753011,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LTHAITA01,"Thai Tabuchi Electric Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LTHAITE01,"Thai Tech Matsuda Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LTHAIUS01,"Thai Usui Co., Ltd.",FALSE,FALSE,,,"2nd Floor, Boonmitr Building,","138 Silom Road, Suriyawong","Bangrak, Bangkok",,10500,,,,,,,,,,,,,,,,,6179-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,7/2/2008,,,0
LTHEREV01,The Revenue Department,FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LTIKMAN01,"Tik Manufacturing Co., Ltd.",FALSE,FALSE,,,"662 M.2 Sukhumvit Rd.,",T.Bangpoomai,A.Muangsamutprakarn,,Samutprakarn,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LTOACST01,"Toacs (Thailand) Co., Ltd.",FALSE,FALSE,,,"700/65 Moo.6, T.Klongtamru,","A.Muang, Cholburi 20000",,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LTOEIIN01,"Toei-Inoac Co., Ltd.",FALSE,FALSE,,,"157/1 Moo 5 Paholyothin Rd.,","Tambol Lamsai, Amphur Wangnoi,",Ayutthaya 13170,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.46E+11,HEAD OFFICE,,,,0
LTOKAIE01,"Tokai Eastern Rubber (Thailand),Ltd.",FALSE,FALSE,,,"111/3  M.2, Soi Nikom 13 Rd.,","T.Makhamkoo, Ging-","A.Nikom Pattana,",,,Rayong,,,,,,,,,L,038-893557-61,,038-893-562-3,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LTOKAIR01,"Tokai Rika (Thailand) Co., Ltd.",FALSE,FALSE,,,Amata City Industrial Estate,7/114 M.4 T.Marbyangporn,A.Pluakdaeng,,Rayong 21140,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.06E+11,Head Office,,,,0
LTOKYOB01,"Tokyo Byokane (Thailand) Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.06E+11,HEAD OFFICE,,,,0
LTOMBOW01,"Tombow (Thailand) Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LTOYODA01,"Toyoda Machine Works (Thailand)Co.,Ltd.",FALSE,FALSE,,,"107 Moo.4, T.Pluakdaeng,","A.Pluakdaeng, Rayong",,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LTOYOTA01,"Toyota Tsusho (Thailand) Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LTOYOTA02,Toyota Tsusho Electronics (Thailand)Co.,FALSE,FALSE,,,"15th-16th Floor, Mercury Tower","540 Ploenchit Rd., Lumpini,",Pathumwan,,,Bangkok  10330,,,,,,,,,,,,,,,,6111-2141-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,7/2/2009,,,0
LTRANSW01,"Trans World Commercial Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LTRELLE01,Vibracoustic (Thailand) Limited,FALSE,FALSE,,,700/5 Moo.7  T.Khokansong,A.Sriracha Chonburi,20110,,,Thailand,,,,,,,,,,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,2.06E+11,Head Office,5/15/15,,,0
LTRISTH01,"Tris (Thailand) Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LTTSPLA01,"TT'S Plastic Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LUNICOP01,"Uni Copper Trade (EPZ) Co., Ltd.",FALSE,FALSE,,,216 EPZ 3 Ladkrabang Ind.,"Lumpratil, Ladkrabang,",Bangkok   10520,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LUNICOP02,"Uni Copper Trade Ltd., Part.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LUNIONN01,"Union Nifco Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LUNIPAR01,"Uni Part Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LUNITED01,"United Power Engineering Co.,Ltd.",FALSE,FALSE,,,"4 Soi Sukhumvit 81 (Siripot),","Sukhumvit Rd. Bangjak,","Phrakhanong,",,,Bangkok  10260,,,,,,,,,L,,,,,,,6179-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,7/23/08,,,0
LVALEOS01,"Valeo Siam Thermal Systems Co.,Ltd.",FALSE,FALSE,,,700/424 M.7 Amatanakorn IE.,"Bangna-Trad km57 Rd.,Donhualor",A.Muangchonburi,,Chonburi,20000 Thailand,,,,,,,,,,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.06E+11,Head Office,9/24/14,,,0
LVORANU01,Voranun Marketing,FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LWALBRO01,"Walbro ( Thailand) Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LWATTAN01,Wattanasoponplastic Limited Partnership,FALSE,FALSE,,,84/2 Moo 1 Tambol Kookmoung,Amphur Phashee,Ayutthaya,,13140,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,FALSE,TRUE,FALSE,FALSE,0,0,0,999999999,0,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LWIREFO,"WIREFORM A.N.(THAILAND)CO.,LTD.",FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,1221-0000-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,3/1/2008,,,0
LWORLDH01,"World Hitech Marketing Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LWTMMAC01,"W.T.M.Machine Ltd., Part",FALSE,FALSE,,,"73/44 M.9, Soi Akekachai 66,","Akekachai Rd., Bangbon",Bangkok,,10150,,,,,,,,,,,,,,,,,6179-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.04E+11,HEAD OFFICE,,3/12/2008,,0
LYAHAGI01,"Yahagi (Thailand) Co.,Ltd.",FALSE,FALSE,,,700/620 M.7 T.Donhuaroh,"A.Muangchonburi,Chonburi",20000,,,,,,,,,,,,L,038-047001-3,,038-047004,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,12/19/11,,,0
LYAMANA01,"Yamanashi Electronics (Thailand)Co.,Ltd",FALSE,FALSE,,,"105/3 M.4 T.Banklang,",A.Muang,Lumphun,,51000,,,,,,,,,,L,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
LYICASI01,YIC Asia Pacific Corporation Limited,FALSE,FALSE,,,"18th Floor, Exchange Tower","388 Sukhumvit Road, Klongtoey",Bangkok,,10110,Thailand,,,,,,,,,,0-2663-7781,,0-2663-7726,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.06E+11,Head Office,7/17/18,,,0
LYICTHA01,"Thai Arrow Products Co.,Ltd.",FALSE,FALSE,,,79 Moo.4 T.Samet Tai,A.Bangkhla Chachoengsao,24110,,,Thailand,,,,,,,,,,038 583006-11,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,1.06E+11,2,2/13/15,,,0
OASSEMB01,Assembly Services Sdn.Bhd.,FALSE,FALSE,,,"Persiaran Selangor,Shah","Alam,Selangor Darul Ehsan",Malaysia  40000,,,,,,,,,,,,O,,,,,,,6179-2140-0,,3,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,4/23/11,,,0
OCANONO01,Canon Opto (Malaysia) Sdn. Bhd.,FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,60,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
OCHORIS01,Chori Singapore Pte Ltd.,FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,60,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
OFUJITS01,Fujitsu Isotec Limited,FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
OFUJITS02,Fujitsu Nanjing (China),FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
OFULAIP01,Fulai Precision Mould (Zhong Shan),FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
OGECOMC01,Gecom Corp.,FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
OHUNGFA01,Hung Fat Trading Company,FALSE,FALSE,,,Rua Comandante Joao Belo S/N,"Edif,Choi Pou To Pou Garden,","10 Andar Q,Macau",,,Hong Kong,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
OINAGUM01,Inaguma Hong Kong Ltd.,FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
OKYOEIS01,Kyoei Sangyo Co.Ltd.,FALSE,FALSE,,,"20-4, Shoto 2-Chome,Shibuya-Ku",Tokyo,,,,JAPAN,,,,,,,,,,,,,,,,6112-2141-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,10/29/09,,,0
OMINEBE01,MinebeaMitsumi Inc.,FALSE,FALSE,,,"1473-1 Asana, Fukuroi","Shizuoka,  437-1102",,,,Japan,,,,,,,,,,,,,,,,6112-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,Mr.Noritada Naruse,,,,,1/7/2019,,,0
OMINGEN01,MING ENGINEERING PLASTIC SDN.BHD,FALSE,FALSE,,,"Plot 71&72,Lorong Minyak 14",Kawasan Perindustrian Bukit,Kawasan 14100,,Seberang,"Penang,Malaysia",,,,,,,,,,,,,,,,6179-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,2/17/14,,,0
ONANJIN01,Nanjing Fujitsu Computer Product,FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,60,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ONECACC01,NEC Access Technica Ltd.,FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ONECTEC01,Nec Technologies H.K. Limited,FALSE,FALSE,,,(IPO Asia Pacific) 10/F Tower1,"Ever Gain Plaza, 88 Container","Port Road,Kwai Chung",,,Hong Kong,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ONIKONI01,"Nikon Imaging (China) Co.,Ltd.",FALSE,FALSE,,,11 South Chagnjiang Road,"Wuxi, Jiangsu, P.R. of China",,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ONISCAC01,"Nisca Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
ONISSAN01,Nissan Trading Corporation Americas,FALSE,FALSE,,,Prolongacion Av.Las Americas,1701-D50 Int.Pisos 5 y 6 CP,20235 Aguascalientes,,Ags.,Mexico,,Prolongacion Av.Las Americas,1701-D50 Int.Pisos 5 y 6 CP,20235 Aguascalientes,,Ags.,Mexico,,,+52 449 912 64 63,449 106 66 74,+52 449 912 64 46,,,,6112-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,Victo Hugo Lopez Romo,,,NTC1011176G8,Head Office,11/8/2012,,,0
ONISSHO01,"Nissho Co., Ltd.",FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
OOKIDAT01,Oki Data Corporation,FALSE,FALSE,,,,,,,,,,,,,,,,,O,,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,,,,0
OOMRONA01,"Omron Automotive Electronics Co.,Ltd.",FALSE,FALSE,,,"6368 Nenjozaka,Okusa,Komaki",Aichi 485-002 Japan,,,,,,,,,,,,,,81-568786175,,,,,,6111-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,Head Office,5/14/14,,,0
OPANASO01,Panasonic Automotive Systems Company of,FALSE,FALSE,,,America,4900 GEORGE MCVAY DRIVE SUITE,"C ,MCALLEN,TX",,78503,USA,,Corporation of America,4900 GEORGE MCVAY DRIVE SUITE,"C ,MCALLEN,TX",,78503,,,O,,,,,,,6112-2140-0,,0,,0,FALSE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,TRUE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,36-2786846TA,Head Office,5/19/10,,,0
OPANASO02,Panasonic Industrial devices (Qingdao),FALSE,FALSE,,,"49 Dongjing Road, Qingdao Free","Trade Zone,Qingdao Shandong",,,,China,,,,,,,,,,-58888242,,,,,,6112-2140-0,,0,,0,TRUE,FALSE,FALSE,FALSE,30,0,0,999999999,1,FALSE,FALSE,,,,,,,,{00000000-0000-0000-0000-000000000000},,,,{00000000-0000-0000-0000-000000000000},,TRUE,,,,,,,,4/7/2015,,,0
